10	92150
10	122614
10	131938
10	255498
10	281511
10	297236
10	401109
10	410671
10	445159
10	462145
10	467355
10	482561
10	482798
10	483035
10	483263
10	517137
10	542759
10	557134
10	576682
10	634241
10	634936
10	669234
10	732556
10	743224
10	821907
10	849655
10	856403
10	911402
10	917280
10	920409
10	1000108
10	1041748
10	1046649
10	1121116
10	1156204
10	1188736
10	1219079
10	1220529
10	1283910
10	1286138
10	1334005
10	1339925
10	1352102
10	1355143
10	1359924
10	1388477
10	1402392
10	1407428
10	1414602
10	1420449
10	1429846
10	1463245
10	1515062
10	1516857
10	1586502
10	1660302
10	1758113
10	1797932
10	1953966
10	2140222
10	2263966
10	2304817
10	2421582
10	2490288
10	2593614
10	2658616
10	2669049
10	2721973
10	2721991
10	2782594
10	2840757
10	2860230
10	2881478
10	2930087
10	2965622
10	2970635
10	3020488
10	3023667
10	3085926
10	3151235
10	3162457
10	3235227
10	3239728
10	3281993
10	3392617
10	3411873
10	3613023
10	3649294
10	3707099
10	3794466
10	3801000
10	3872328
10	3891229
10	4077304
10	4216569
10	4225816
10	4239641
10	4290895
10	4309622
10	4309767
10	4565123
10	4690136
10	4698968
10	4785746
10	4809430
10	4857639
10	4857749
10	4857859
10	4857969
10	4858079
10	4858189
10	4881743
10	4892022
10	4892075
10	4968353
10	5024464
10	5057367
10	5073828
10	5100551
10	5132245
10	5137017
10	5201623
10	5241587
10	5252403
10	5303740
10	5325649
10	5363418
10	5416142
10	5426168
10	5510183
10	5524102
10	5536668
10	5587091
10	5589483
10	5665289
10	5671991
10	5806583
10	5810154
10	5906032
10	5915599
10	5942115
10	5942381
10	5985462
10	5991526
10	6020077
10	6056305
10	6079678
10	6128545
10	6151074
10	6193556
10	6215313
10	6298545
10	6374474
10	6381628
10	6447644
10	6468335
10	6606404
10	6622333
10	6709834
10	6711426
10	6720347
10	6721113
10	6776670
10	6800087
10	6824525
10	6828600
10	6905599
10	6960486
10	7029434
10	7040899
10	7163368
10	7172450
10	7339252
10	7459227
10	7524866
10	7537195
10	7567561
10	7594397
10	7746546
10	7798552
10	7885910
10	7892423
10	7914139
10	8034778
10	8085647
10	8121145
10	8284290
10	8442383
10	8446136
10	8472133
10	8482079
10	8488695
10	8515378
10	8555927
10	8606674
10	8771551
10	9027859
10	9105063
10	9117572
10	9140109
10	9251349
10	9343301
10	9344321
10	9347207
10	9353860
10	9357089
10	9373692
10	9491094
10	9592016
10	9723813
10	9808927
10	9810993
10	9975090
10	10234303
10	10301563
10	10331801
10	10349627
10	10363112
10	10375087
10	10488312
10	10560358
10	10564514
10	10719632
10	10852072
10	10852534
10	10921255
10	10973518
10	10984526
10	10992617
10	10998319
10	11001883
10	11056982
10	11078589
10	11091941
10	11100825
10	11312738
10	11361349
10	11395368
10	11409707
10	11476536
10	11479797
10	11537127
10	11557803
10	11712454
10	11740279
10	11749379
10	11758899
10	11800103
10	11824985
10	11834943
10	11838109
10	11856006
10	11861993
10	11891763
10	11937024
10	12002147
10	12028788
10	12146759
10	12240465
10	12306338
10	12307376
10	12470911
10	12505045
10	12590263
10	12676428
10	12678702
10	12698719
10	12753284
10	12760501
10	12772091
10	12827541
10	12845956
10	12857994
10	12889766
10	12944299
10	12983179
10	13017392
10	13046614
10	13098655
10	13117010
10	13124716
10	13145435
10	13162942
10	13203357
10	13204180
10	13248746
10	13313702
10	13319173
10	13393843
10	13394719
10	13414068
10	13456616
10	13457137
10	13482657
10	13542812
10	13571102
10	13578945
10	13655702
10	13702158
10	13733399
10	13774991
10	13820174
10	13829931
10	13903111
10	13999117
10	14031155
10	14044566
10	14074619
10	14135902
10	14173332
10	14239102
10	14267122
10	14268800
10	14338499
10	14367546
10	14427777
10	14541103
10	14579100
10	14585192
10	14602493
10	14613116
10	14729176
10	14801440
10	14821090
10	14830147
10	14845029
10	14962195
10	14978891
10	15014079
10	15016398
10	15033501
10	15033602
10	15056072
10	15060922
10	15148587
10	15252020
10	15281093
10	15287652
10	15296048
10	15302824
10	15324893
10	15413356
10	15421411
10	15433881
10	15470022
10	15476255
10	15503506
10	15603946
10	15627435
10	15691591
10	15758012
10	15767915
10	15786447
10	15878230
10	15944772
10	15987660
10	16054786
10	16158568
10	16197583
10	16226319
10	16251959
10	16400894
10	16561021
10	16584656
10	16587334
10	16774719
10	16800019
10	16811085
10	16812769
10	16819624
10	16851521
10	16870327
10	16885461
10	16961563
10	17032044
10	17058966
10	17105066
10	17272833
10	17277355
10	17299890
10	17324876
10	17350409
10	17368698
10	17370734
10	17383970
10	17418166
10	17454545
10	17472916
10	17516796
10	17619903
10	17630403
10	17688298
10	17778340
10	17779572
10	17824056
10	17877041
10	17889880
10	17910362
10	17914902
10	17952371
10	18025305
10	18026537
10	18071044
10	18123995
10	18136809
10	18157279
10	18161819
10	18199284
10	18241858
10	18393390
10	18412176
10	18454335
10	18505621
10	18528013
10	18571320
10	18601866
10	18762090
10	18870312
10	18873022
10	18883927
10	18978621
10	19206994
10	19280777
10	19421160
10	19495830
10	19701648
10	19744369
10	19783060
10	19796918
10	19895735
10	20077216
10	20100381
10	20108565
10	20167320
10	20226368
10	20427232
10	20577450
10	20603822
10	20814455
10	20918244
10	20929241
10	21040097
10	21057977
10	21094222
10	21147409
10	21150074
10	21289162
10	21309702
10	21315212
10	21367795
10	21521100
10	21530267
10	21567830
10	21784783
10	21964286
10	22099713
10	22131499
10	22150617
10	22242721
10	22282523
10	22300050
10	22356230
10	22429624
10	22436195
10	22440600
10	22710230
10	22839874
10	22863087
10	22898865
10	22944117
10	23141842
10	23276278
10	23277991
10	23344226
10	23357288
10	23358881
10	23371033
10	23447495
10	23457879
10	23478326
10	23527422
10	23603899
10	23647460
10	23722347
10	23810127
10	23819181
10	23888087
10	23983947
10	23991996
10	24263576
10	24283588
10	24485551
10	24511967
10	24544111
10	24558772
10	24608570
10	24619502
10	24649640
10	24752241
10	24766331
10	24769423
10	24792761
10	24808118
10	24846267
10	24906879
10	24932006
10	24952829
10	24985836
10	25123458
10	25205489
10	25206613
10	25224498
10	25241813
10	25279015
10	25315623
10	25370088
10	25402259
10	25465746
10	25500346
10	25514996
10	25516208
10	25675514
10	25695220
10	25697376
10	25815650
10	25850888
10	25858545
10	25927538
10	25928772
10	25971269
10	25985155
10	25989946
10	26002320
10	26015028
10	26047056
10	26271217
10	26332287
10	26369972
10	26446866
10	26461274
10	26482379
10	26544375
10	26577402
10	26624189
10	26805795
10	26844192
10	26846192
10	26868817
10	26871071
10	26871766
10	26877926
10	26895496
10	26936738
10	26947658
10	26956153
10	26973780
10	27001346
10	27015222
10	27094666
10	27179877
10	27180004
10	27181516
10	27214309
10	27215364
10	27225678
10	27230759
10	27232972
10	27361575
10	27531294
10	27574239
10	27643984
10	27645178
10	27645306
10	27649693
10	27658953
10	27735168
10	27847635
10	27876971
10	27945723
10	28073028
10	28083270
10	28154257
10	28424404
10	28468624
10	28497593
10	28530914
10	28531513
10	28588318
10	28589153
10	28613161
10	28658269
10	28670992
10	28683078
10	28699955
10	28756728
10	28800877
10	28876989
10	28917238
10	28952963
10	28994555
10	29027328
10	29178965
10	29200991
10	29280861
10	29315275
10	29408501
10	29531906
10	29601645
10	29666480
10	29675488
10	29681528
10	29688162
10	29718737
10	29734554
10	29738124
10	29754510
10	29759418
10	29776949
10	29782085
10	29785493
10	29806450
10	29879792
10	29986088
10	30024899
10	30074785
10	30120753
10	30147562
10	30171638
10	30190239
10	30215747
10	30255390
10	30287444
10	30291544
10	30321913
10	30333479
10	30366123
10	30369794
10	30441003
10	30477753
10	30536626
10	30538891
10	30648782
10	30681608
10	30823647
10	30867133
10	30870904
10	30880315
10	30929061
10	30976787
10	30980237
10	30985585
10	30998395
10	31015900
10	31072968
10	31372825
10	31402618
10	31460299
10	31621436
10	31653467
10	31757293
10	31770340
10	31906999
10	31913070
10	32059422
10	32097779
10	32125804
10	32125931
10	32137191
10	32151608
10	32236734
10	32294098
10	32306090
10	32480005
10	32499403
10	32499868
10	32500105
10	32543117
10	32545771
10	32559537
10	32635269
10	32656932
10	32668450
10	32686652
10	32691659
10	32847463
10	33002693
10	33004047
10	33084700
10	33177373
10	33250845
10	33297833
10	33405332
10	33421034
10	33444937
10	33482456
10	33490310
10	33568351
10	33608923
10	33619595
10	33686199
10	33696251
10	33763175
10	33938235
10	33953271
10	34056271
10	34195393
10	34290503
10	34371094
10	34465044
10	34511508
10	34512819
10	34577802
10	34649153
10	34817155
10	34831267
10	34862821
10	34926593
10	34927567
10	34938981
10	34944689
10	34955397
10	34966731
10	35021971
10	35056250
10	35194681
10	35252289
10	35283783
10	35368411
10	35409420
10	35415815
10	35449900
10	35507582
10	35511277
10	35512154
10	35529125
10	35794158
10	35798609
10	35852414
10	35863923
10	35887495
10	35889321
10	35900883
10	35921153
10	35924620
10	35927823
10	35929122
10	35939592
10	35948554
10	36070749
10	36777325
10	36793892
10	37014600
10	37106980
10	37160281
10	37178100
10	37189176
10	37571679
10	37784517
10	37927605
10	37990600
10	37990650
10	37996960
10	38017759
10	38041424
10	38043852
10	38157424
10	38219580
10	38265717
10	38332651
10	38367968
10	38539480
10	38541677
10	38655046
10	38737199
10	38737455
10	38737821
10	38743008
10	38770811
10	38898590
10	38898641
10	38924597
10	38987978
10	39029786
10	39030458
10	39070813
10	39076171
10	42673956
10	42688093
10	42730911
10	42731582
10	42737331
10	42781789
10	42888718
10	42924180
10	43055518
10	43100864
10	43186200
10	43202866
10	43215585
10	43292876
10	43322856
10	43340489
10	43362292
10	43366364
10	43423554
10	43447414
10	43449901
10	43453472
10	43485334
10	43518121
10	43538144
10	43560095
10	43561280
10	43561965
10	43564014
10	43570304
10	43574543
10	43589035
10	43601104
10	43609003
10	43610579
10	43618518
10	43632101
10	43666133
10	43703632
10	43708532
10	43746981
10	43761493
10	43779186
10	43788855
10	43838841
10	43844089
10	43844141
10	43886352
10	43916226
10	43957527
10	43966911
10	43989517
10	44073123
10	44164555
10	44167275
10	44184565
10	44185687
10	44191558
10	44224884
10	44316748
10	44331454
10	44381481
10	44480657
10	44538517
10	44548473
10	44671313
10	44689451
10	44711099
10	44753967
10	44760938
10	44802436
10	44806633
10	44836190
10	44843252
10	44866252
10	44882183
10	45013264
10	45069079
10	45162216
10	45198796
10	45316233
10	45346437
10	45348771
10	45353386
10	45358952
10	45360456
10	45374656
10	45420812
10	45428323
10	45465488
10	45470567
10	45486018
10	45490106
10	45493278
10	45502648
10	45504257
10	45617188
10	45631622
10	45730830
10	45745696
10	45938210
10	45988821
10	46028220
10	46217094
10	46230505
10	46237718
10	46246338
10	46282980
10	46300072
10	46305479
10	46416532
10	46488982
10	46497110
10	46499420
10	46504245
10	46507363
10	46527083
10	46557073
10	46588942
10	46656672
10	46661453
10	46686209
10	46752864
10	46857138
10	46951445
10	46962713
10	46972227
10	46983598
10	46983823
10	47002929
10	47008227
10	47012730
10	47081150
10	47082730
10	47089963
10	47136095
10	47151015
10	47161098
10	47233594
10	47337939
10	47531386
10	47594514
10	47600683
10	47624570
10	47626855
10	47627511
10	47663493
10	47696451
10	47759924
10	47770478
10	47898829
10	47907472
10	47943985
10	47979662
10	48002261
10	48014662
10	48038987
10	48195756
10	48268252
10	48278806
10	48314487
10	48335114
10	48377967
10	48378890
10	48384928
10	48388725
10	48398604
10	48412518
10	48438197
10	48453810
10	48494202
10	48501589
10	48511744
10	48516145
10	48528166
10	48551974
10	48676325
10	48684454
10	48686765
10	48691589
10	48694707
10	48714428
10	48743970
10	48775823
10	48843573
10	48848354
10	48873122
10	48942632
10	49046896
10	49259742
10	49296355
10	49364138
10	49368919
10	49404033
10	49423694
10	49441851
10	49441893
10	49459183
10	49463786
10	49508792
10	49540763
10	49554468
10	49571750
10	49625115
10	49652538
10	49653071
10	49714780
10	49720770
10	49732513
10	49742040
10	49744242
10	49759738
10	49760079
10	49807642
10	49816374
10	49864412
10	49864478
10	49866494
10	49908595
10	49989218
10	50095451
10	50098662
10	50109113
10	50126794
10	50137482
10	50183335
10	50184445
10	50189558
10	50191888
10	50201780
10	50217789
10	50264614
10	50292997
10	50372809
10	50385278
10	50392727
10	50393529
10	50422372
10	50489678
10	50574222
10	50615786
10	50618044
10	50673023
10	50689166
10	50717828
10	50720472
10	50727229
10	50786481
10	50802759
10	50824246
10	50824765
10	50827237
10	50829118
10	50862726
10	50909200
10	50947164
10	50947511
10	50950751
10	50968094
10	50985092
10	50999410
10	51098252
10	51117836
10	51124661
10	51203700
10	51209110
10	51319985
10	51339615
10	51341337
10	51346448
10	51382608
10	51532572
10	51612141
10	51648294
10	51653406
10	51655129
10	51674741
10	51823028
10	51835502
10	51842714
10	51851330
10	51887840
10	51924959
10	51947552
10	51959954
10	51984280
10	52035620
10	52037140
10	52127706
10	52314831
10	52381913
10	52413125
10	52420096
10	52427381
10	52428845
10	52501624
10	52514022
10	52534843
10	52557152
10	52650880
10	52692141
10	52697486
10	52720763
10	52748662
10	52761561
10	52770858
10	52807827
10	52823611
10	53149287
10	53168334
10	53182552
10	53274750
10	53288870
10	53391190
10	53484196
10	53507360
10	53635579
10	53642139
10	53720351
10	53811961
10	53975700
10	54012332
10	54068125
10	54074269
10	54191821
10	54248848
10	54259033
10	54326929
10	54404617
10	54489466
10	54496286
10	54500796
10	54512820
10	54538662
10	54540049
10	54560914
10	54577882
10	54600358
10	54644197
10	54647206
10	54711774
10	54948258
10	54969902
10	55013696
10	55058388
10	55219132
10	55361225
10	55427863
10	55546194
10	55599401
10	55757914
10	55771408
10	55970451
10	55986885
10	56057133
10	56062187
10	56155926
10	56162544
10	56188536
10	56476086
10	56745688
10	56851670
10	56936150
10	57023871
10	57170564
10	57307464
10	57500720
10	57501981
10	57502259
10	57757863
10	57876655
10	57923510
10	58111814
10	58184171
10	58209728
10	58501974
10	58583840
10	58717064
10	58792273
10	59104317
10	59213409
10	59242527
10	59339879
10	59340837
10	59353921
10	59417103
10	59476852
10	59594339
10	59609675
10	59796543
10	59800644
10	59801443
10	59825192
10	59937303
10	59968594
10	60051520
10	60059457
10	60153276
10	60163555
10	60174482
10	60199483
10	60224898
10	60244481
10	60270456
10	60276995
10	60291053
10	60348827
10	60541836
10	60654870
10	60712616
10	60717434
10	60780191
10	60784189
10	60785962
10	60888542
10	60967904
10	60987251
10	60994786
10	61000539
10	61069006
10	61106341
10	61267363
10	61340200
10	61370910
10	61382268
10	61385954
10	61385993
10	61407024
10	61434852
10	61435770
10	61547009
10	61569312
10	61585818
10	61590571
10	61609829
10	61640279
10	61666498
10	61730984
10	61792727
10	61808123
10	61815474
10	61860104
10	61968630
10	62046748
10	62095659
10	62149618
10	62194384
10	62199426
10	62201476
10	62227326
10	62255329
10	62378818
10	62407167
10	62501823
10	62512822
10	62528763
10	62576495
10	62580237
10	62630291
10	62724106
10	62784682
10	62820937
10	62855693
10	62900735
10	62926123
10	62950517
10	63030621
10	63044235
10	63175839
10	63246091
10	63308359
10	63352534
10	63429107
10	63433484
10	63447330
10	63461317
10	63493296
10	63528590
10	63579176
10	63656887
10	63798597
10	63856959
10	63977559
10	64001491
10	64004962
10	64103793
10	64189578
10	64197563
10	64236336
10	64237663
10	64251960
10	64286993
10	64301325
10	64314165
10	64314576
10	64341418
10	64353960
10	64396767
10	64441406
10	64496357
10	64509498
10	64554611
10	64743375
10	64768563
10	64780387
10	64883810
10	64918077
10	64926257
10	64926745
10	64977036
10	65093385
10	65393642
10	65469299
10	65479931
10	65626367
10	65626812
10	65632271
10	65647182
10	65695666
10	65737272
10	65747166
10	65801100
10	65801166
10	65834727
10	65851232
10	65875879
10	65876242
10	65876668
10	65948949
10	65957304
10	66093450
10	66139674
10	66174260
10	66441832
10	66493954
10	66542698
10	66600112
10	66737877
10	66825241
10	67246834
10	67315182
10	67670770
10	67871952
10	67940677
10	67974962
10	68061046
10	68153404
10	68197895
10	68387142
10	68508175
10	68589548
10	68691310
10	69066527
10	69165885
10	69236110
10	69280881
10	69290944
10	69384815
10	69417719
10	69426389
10	69470298
10	69533814
10	69539432
10	69539860
10	69548383
10	69738344
10	69772293
10	69902696
10	69955233
10	69955270
10	69968385
10	69972680
10	70062144
10	70108380
10	70247397
10	70354520
10	70552075
10	70639565
10	70657401
10	70729451
10	70764742
10	70853235
10	70901279
10	70982145
10	71026439
10	71095547
10	71152464
10	71153140
10	71166995
10	71167703
10	71168488
10	71168695
10	71173196
10	71175016
10	71187054
10	71236642
10	71263355
10	71267796
10	71275572
10	71276206
10	71288778
10	71329785
10	71389944
10	71396882
10	71399170
10	71404490
10	71423534
10	71456071
10	71476896
10	71496733
10	71526053
10	71534538
10	71542885
10	71549014
10	71560052
10	71561023
10	71595266
10	71620371
10	71621411
10	71627609
10	71629509
10	71667824
10	71674589
10	71677984
10	71681516
10	71697390
10	71718227
10	71779614
10	71844111
10	71874936
10	71876141
10	71906919
10	72003481
10	72020191
10	72027610
10	72048705
10	72060220
10	72108398
10	72124443
10	72216667
10	72221168
10	72296501
10	72300420
10	72309803
10	72319267
10	72320328
10	72324853
10	72407435
10	72417450
10	72429771
10	72436881
10	72450850
10	72492281
10	72518998
10	72521251
10	72536143
10	72540398
10	72580140
10	72581368
10	72639968
10	72663249
10	72670798
10	72685616
10	72722710
10	72745574
10	72823456
10	72824340
10	72893170
10	72927187
10	72938060
10	72947417
10	72968997
10	72981566
10	72983924
10	72984060
10	72990963
10	73002457
10	73002651
10	73028314
10	73030246
10	73045004
10	73054904
10	73063220
10	73074231
10	73079454
10	73132040
10	73144153
10	73156160
10	73171990
10	73199251
10	73208540
10	73211785
10	73225283
10	73241039
10	73244363
10	73246435
10	73277074
10	73287064
10	73298918
10	73327555
10	73329089
10	73329941
10	73405149
10	73422559
10	73423917
10	73430636
10	73445534
10	73456656
10	73465432
10	73468146
10	73481583
10	73501636
10	73504298
10	73506609
10	73508460
10	73512608
10	73541224
10	73550660
10	73571888
10	73597844
10	73641639
10	73649431
10	73656325
10	73716026
10	73726269
10	73742733
10	73808452
10	73808532
10	73819487
10	73856029
10	73878992
10	73886140
10	73950215
10	74034676
10	74087965
10	74097093
10	74100370
10	74110966
10	74124216
10	74454433
10	74516554
10	74594180
10	74635209
10	74726125
10	74848247
10	74856629
10	74918996
10	74927983
10	74971627
10	74994642
10	75108423
10	75156999
10	75289287
10	75404096
10	75480359
10	75527791
10	75528910
10	75534689
10	75578078
10	75579603
10	75588872
10	75597982
10	75608967
10	75613158
10	75632293
10	75639590
10	75646010
10	75702020
10	75717315
10	75795327
10	75841155
10	75863488
10	75881265
10	76004034
10	76150563
10	76179801
10	76256229
10	76338423
10	76524169
10	76649316
10	76735715
10	76759342
10	76766998
10	76779329
10	76782238
10	76859878
10	76871202
10	76947831
10	76990512
10	76995875
10	77044454
10	77103668
10	77105760
10	77111234
10	77155249
10	77165360
10	77222938
10	77282280
10	77347860
10	77353564
10	77358740
10	77409134
10	77433302
10	77474372
10	77477505
10	77480762
10	77563679
10	77669987
10	77796272
10	77863252
10	78010759
10	78061891
10	78063685
10	78071676
10	78075320
10	78132041
10	78153994
10	78307313
10	78392167
10	78392626
10	78471761
10	78493658
10	78600774
10	78667142
10	78697084
10	78703735
10	78724187
10	78735096
10	78744760
10	78764128
10	78871826
10	78925682
10	78933822
10	78969849
10	78975071
10	79011224
10	79021603
10	79049228
10	79058361
10	79075519
10	79092187
10	79151828
10	79171966
10	79184117
10	79254400
10	79280256
10	79387752
10	79391555
10	79401757
10	79475041
10	79548367
10	79594520
10	79606585
10	79667800
10	79741857
10	79789408
10	79789667
10	79794738
10	79807223
10	79925626
10	79957446
10	79971416
10	79977340
10	79991397
10	79991921
10	80063032
10	80070845
10	80071422
10	80198056
10	80206419
10	80263206
10	80270862
10	80281003
10	80339771
10	80361110
10	80365915
10	80417512
10	80493758
10	80524850
10	80583668
10	80591822
10	80612793
10	80621572
10	80675964
10	80733757
10	80747368
10	80761419
10	80784552
10	80867524
10	80869870
10	80878576
10	80902865
